origins,destinations,durations,departure_times,distance
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 12 mins,1611772200,12.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611772200,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 17 mins,1611772200,10.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 0 mins,1611772200,12.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",21 mins,1611772200,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",50 mins,1611772200,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 6 mins,1611772200,6.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 44 mins,1611772200,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 34 mins,1611772200,22.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",29 mins,1611772200,2.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 2 mins,1611772200,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 19 mins,1611772200,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 19 mins,1611772200,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",55 mins,1611772200,14.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 44 mins,1611772200,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",53 mins,1611772200,13.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 56 mins,1611772200,26.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 56 mins,1611772200,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 32 mins,1611772200,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 1 min,1611772200,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 25 mins,1611772200,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 0 mins,1611774000,8.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",23 mins,1611774000,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",44 mins,1611774000,5.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 17 mins,1611774000,13.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 12 mins,1611774000,12.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611774000,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 21 mins,1611774000,10.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 0 mins,1611774000,12.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",21 mins,1611774000,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",51 mins,1611774000,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",58 mins,1611774000,5.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 10 mins,1611774000,12.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",59 mins,1611774000,15.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",30 mins,1611774000,2.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 6 mins,1611774000,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 14 mins,1611774000,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 21 mins,1611774000,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",53 mins,1611774000,14.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 47 mins,1611774000,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",58 mins,1611774000,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 51 mins,1611774000,22.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 50 mins,1611774000,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 31 mins,1611774000,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 0 mins,1611774000,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 14 mins,1611774000,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",56 mins,1611775800,8.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611775800,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",47 mins,1611775800,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 34 mins,1611775800,12.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 22 mins,1611775800,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611775800,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 21 mins,1611775800,10.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 7 mins,1611775800,12.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",23 mins,1611775800,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",47 mins,1611775800,8.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",59 mins,1611775800,5.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 39 mins,1611775800,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 38 mins,1611775800,22.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",34 mins,1611775800,2.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 5 mins,1611775800,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 14 mins,1611775800,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 19 mins,1611775800,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",53 mins,1611775800,14.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 42 mins,1611775800,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",52 mins,1611775800,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 56 mins,1611775800,26.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 57 mins,1611775800,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 35 mins,1611775800,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 18 mins,1611775800,25.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 22 mins,1611775800,15.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",59 mins,1611777600,8.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611777600,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",46 mins,1611777600,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 12 mins,1611777600,12.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 18 mins,1611777600,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611777600,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 16 mins,1611777600,10.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 6 mins,1611777600,11.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",23 mins,1611777600,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",50 mins,1611777600,8.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 0 mins,1611777600,6.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 17 mins,1611777600,12.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",58 mins,1611777600,15.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",34 mins,1611777600,2.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 4 mins,1611777600,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 15 mins,1611777600,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 16 mins,1611777600,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",55 mins,1611777600,14.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 45 mins,1611777600,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",47 mins,1611777600,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 56 mins,1611777600,26.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 55 mins,1611777600,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 31 mins,1611777600,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 6 mins,1611777600,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 23 mins,1611777600,15.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",56 mins,1611779400,8.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611779400,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",49 mins,1611779400,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 42 mins,1611779400,13.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 21 mins,1611779400,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611779400,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 22 mins,1611779400,10.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 1 min,1611779400,12.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",25 mins,1611779400,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",51 mins,1611779400,8.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 4 mins,1611779400,6.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 41 mins,1611779400,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",53 mins,1611779400,15.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",31 mins,1611779400,2.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 2 mins,1611779400,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 13 mins,1611779400,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 20 mins,1611779400,18.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",57 mins,1611779400,15.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 39 mins,1611779400,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",47 mins,1611779400,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",2 hours 1 min,1611779400,22.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 57 mins,1611779400,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 36 mins,1611779400,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 6 mins,1611779400,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 24 mins,1611779400,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",55 mins,1611781200,8.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611781200,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",47 mins,1611781200,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 34 mins,1611781200,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 18 mins,1611781200,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611781200,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 20 mins,1611781200,10.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",59 mins,1611781200,12.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",21 mins,1611781200,2.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",51 mins,1611781200,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 2 mins,1611781200,6.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 8 mins,1611781200,12.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",53 mins,1611781200,15.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",34 mins,1611781200,3.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",50 mins,1611781200,11.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 14 mins,1611781200,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 18 mins,1611781200,18.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",58 mins,1611781200,15.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 41 mins,1611781200,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",48 mins,1611781200,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 56 mins,1611781200,22.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 57 mins,1611781200,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 33 mins,1611781200,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 1 min,1611781200,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 15 mins,1611781200,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 0 mins,1611783000,8.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611783000,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",48 mins,1611783000,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 11 mins,1611783000,12.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 16 mins,1611783000,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611783000,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 9 mins,1611783000,9.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",58 mins,1611783000,12.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",21 mins,1611783000,2.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",51 mins,1611783000,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 0 mins,1611783000,6.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 15 mins,1611783000,12.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 3 mins,1611783000,15.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",37 mins,1611783000,3.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 2 mins,1611783000,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 17 mins,1611783000,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 16 mins,1611783000,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",56 mins,1611783000,14.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 44 mins,1611783000,22.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",52 mins,1611783000,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",2 hours 1 min,1611783000,22.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 56 mins,1611783000,22.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 36 mins,1611783000,19.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",2 hours 7 mins,1611783000,14.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 21 mins,1611783000,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",55 mins,1611784800,8.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","9525 Church Ave, Brooklyn, NY 11212, USA",25 mins,1611784800,2.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",50 mins,1611784800,6.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 16 mins,1611784800,13.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 15 mins,1611784800,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",32 mins,1611784800,2.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 11 mins,1611784800,9.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 0 mins,1611784800,12.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",21 mins,1611784800,2.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",51 mins,1611784800,8.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 2 mins,1611784800,6.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 37 mins,1611784800,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",1 hour 20 mins,1611784800,14.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",37 mins,1611784800,3.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",1 hour 5 mins,1611784800,11.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 18 mins,1611784800,21.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","9525 Church Ave, Brooklyn, NY 11212, USA",1 hour 22 mins,1611784800,17.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","341 Eastern Pkwy, Brooklyn, NY 11216, USA",55 mins,1611784800,14.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","134 Springfield Blvd, St. Albans, NY 11413, USA",1 hour 28 mins,1611784800,22.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","47-01 Queens Blvd, Sunnyside, NY 11104, USA",49 mins,1611784800,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","115-20 Liberty Ave, Jamaica, NY 11419, USA",1 hour 59 mins,1611784800,26.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","9525 Church Ave, Brooklyn, NY 11212, USA",2 hours 12 mins,1611784800,23.0 mi
