origins,destinations,durations,departure_times,distance
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1611774000,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1611774000,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",54 mins,1611774000,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",25 mins,1611774000,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",46 mins,1611774000,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 3 mins,1611774000,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 28 mins,1611774000,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 24 mins,1611774000,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 3 mins,1611774000,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1611775800,24.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 5 mins,1611775800,21.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 38 mins,1611775800,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 28 mins,1611775800,16.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1611775800,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 50 mins,1611775800,23.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 37 mins,1611775800,22.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 26 mins,1611775800,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 3 mins,1611775800,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 14 mins,1611775800,17.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1611775800,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1611775800,24.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 46 mins,1611775800,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 17 mins,1611775800,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 36 mins,1611775800,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 6 mins,1611775800,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1611775800,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611775800,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",54 mins,1611775800,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",35 mins,1611775800,3.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",45 mins,1611775800,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 1 min,1611775800,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1611775800,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 22 mins,1611775800,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 4 mins,1611775800,7.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1611777600,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 6 mins,1611777600,21.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 41 mins,1611777600,20.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 25 mins,1611777600,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 28 mins,1611777600,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 49 mins,1611777600,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 36 mins,1611777600,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 25 mins,1611777600,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 7 mins,1611777600,11.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 21 mins,1611777600,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1611777600,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1611777600,25.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 48 mins,1611777600,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 14 mins,1611777600,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 30 mins,1611777600,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1611777600,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1611777600,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1611777600,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",55 mins,1611777600,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",26 mins,1611777600,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",45 mins,1611777600,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 2 mins,1611777600,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 20 mins,1611777600,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 20 mins,1611777600,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 2 mins,1611777600,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1611779400,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 1 min,1611779400,21.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1611779400,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 24 mins,1611779400,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1611779400,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 51 mins,1611779400,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1611779400,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 32 mins,1611779400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 7 mins,1611779400,12.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 19 mins,1611779400,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 3 mins,1611779400,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 3 mins,1611779400,22.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1611779400,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 15 mins,1611779400,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 38 mins,1611779400,21.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 13 mins,1611779400,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1611779400,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1611779400,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",57 mins,1611779400,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",34 mins,1611779400,2.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",48 mins,1611779400,2.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1611779400,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611779400,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 24 mins,1611779400,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 0 mins,1611779400,6.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1611781200,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 49 mins,1611781200,20.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 36 mins,1611781200,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 28 mins,1611781200,16.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1611781200,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 50 mins,1611781200,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1611781200,22.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 32 mins,1611781200,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 6 mins,1611781200,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1611781200,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 58 mins,1611781200,24.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 1 min,1611781200,22.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 31 mins,1611781200,24.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 14 mins,1611781200,13.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1611781200,22.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1611781200,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1611781200,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1611781200,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",54 mins,1611781200,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",27 mins,1611781200,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",48 mins,1611781200,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1611781200,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611781200,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 19 mins,1611781200,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",58 mins,1611781200,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1611783000,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1611783000,21.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 37 mins,1611783000,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 23 mins,1611783000,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1611783000,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 49 mins,1611783000,23.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1611783000,21.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 34 mins,1611783000,20.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 7 mins,1611783000,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1611783000,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 3 mins,1611783000,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1611783000,22.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 49 mins,1611783000,23.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 18 mins,1611783000,14.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 27 mins,1611783000,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1611783000,7.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1611783000,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1611783000,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",56 mins,1611783000,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",28 mins,1611783000,4.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",44 mins,1611783000,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1611783000,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611783000,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 21 mins,1611783000,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 0 mins,1611783000,9.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 0 mins,1611784800,23.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 48 mins,1611784800,21.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 42 mins,1611784800,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 20 mins,1611784800,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1611784800,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 52 mins,1611784800,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1611784800,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1611784800,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 8 mins,1611784800,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 20 mins,1611784800,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1611784800,24.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1611784800,22.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 48 mins,1611784800,21.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 21 mins,1611784800,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 27 mins,1611784800,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 9 mins,1611784800,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",44 mins,1611784800,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1611784800,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",55 mins,1611784800,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",27 mins,1611784800,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",48 mins,1611784800,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",56 mins,1611784800,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 16 mins,1611784800,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 18 mins,1611784800,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 2 mins,1611784800,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 4 mins,1611786600,23.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 58 mins,1611786600,21.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 38 mins,1611786600,20.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 25 mins,1611786600,16.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1611786600,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 48 mins,1611786600,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 41 mins,1611786600,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 34 mins,1611786600,20.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 6 mins,1611786600,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 22 mins,1611786600,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1611786600,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 52 mins,1611786600,25.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1611786600,24.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 9 mins,1611786600,13.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 20 mins,1611786600,22.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 6 mins,1611786600,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",44 mins,1611786600,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1611786600,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",56 mins,1611786600,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",34 mins,1611786600,4.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",42 mins,1611786600,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",54 mins,1611786600,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 13 mins,1611786600,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 19 mins,1611786600,10.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",59 mins,1611786600,6.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 58 mins,1611788400,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 45 mins,1611788400,20.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 37 mins,1611788400,20.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 19 mins,1611788400,13.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1611788400,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 49 mins,1611788400,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 47 mins,1611788400,21.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 26 mins,1611788400,19.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 10 mins,1611788400,12.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 22 mins,1611788400,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1611788400,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 55 mins,1611788400,25.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 44 mins,1611788400,23.1 mi
