origins,destinations,durations,departure_times,distance
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",32 mins,1611754200,3.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",51 mins,1611754200,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",57 mins,1611754200,7.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611754200,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611754200,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",58 mins,1611754200,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 25 mins,1611754200,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 14 mins,1611754200,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 10 mins,1611754200,6.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611754200,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 37 mins,1611756000,18.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 15 mins,1611756000,15.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 30 mins,1611756000,15.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 42 mins,1611756000,21.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 34 mins,1611756000,19.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 23 mins,1611756000,17.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 17 mins,1611756000,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 13 mins,1611756000,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 21 mins,1611756000,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 20 mins,1611756000,20.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 28 mins,1611756000,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 33 mins,1611756000,17.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 21 mins,1611756000,14.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 36 mins,1611756000,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 44 mins,1611756000,22.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",35 mins,1611756000,2.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",54 mins,1611756000,8.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",49 mins,1611756000,10.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611756000,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611756000,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",58 mins,1611756000,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 23 mins,1611756000,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 16 mins,1611756000,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 12 mins,1611756000,6.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611756000,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 33 mins,1611757800,18.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 11 mins,1611757800,11.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 23 mins,1611757800,14.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 43 mins,1611757800,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 35 mins,1611757800,19.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 18 mins,1611757800,16.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 13 mins,1611757800,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 6 mins,1611757800,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 23 mins,1611757800,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 23 mins,1611757800,20.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 28 mins,1611757800,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 34 mins,1611757800,17.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 19 mins,1611757800,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 36 mins,1611757800,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 46 mins,1611757800,22.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",35 mins,1611757800,2.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",53 mins,1611757800,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",50 mins,1611757800,10.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",32 mins,1611757800,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611757800,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",53 mins,1611757800,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 24 mins,1611757800,13.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 8 mins,1611757800,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 9 mins,1611757800,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611757800,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 28 mins,1611759600,18.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 14 mins,1611759600,15.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 23 mins,1611759600,14.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 36 mins,1611759600,19.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 35 mins,1611759600,19.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 16 mins,1611759600,16.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 18 mins,1611759600,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 6 mins,1611759600,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 25 mins,1611759600,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611759600,20.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 25 mins,1611759600,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 22 mins,1611759600,17.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 19 mins,1611759600,14.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 33 mins,1611759600,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 29 mins,1611759600,23.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",36 mins,1611759600,2.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",57 mins,1611759600,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",54 mins,1611759600,10.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611759600,1.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611759600,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",53 mins,1611759600,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 25 mins,1611759600,12.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 8 mins,1611759600,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 13 mins,1611759600,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 20 mins,1611759600,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 34 mins,1611761400,19.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 10 mins,1611761400,11.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 30 mins,1611761400,13.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 43 mins,1611761400,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 38 mins,1611761400,19.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 16 mins,1611761400,16.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 17 mins,1611761400,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 7 mins,1611761400,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 25 mins,1611761400,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611761400,20.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 31 mins,1611761400,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 35 mins,1611761400,17.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 21 mins,1611761400,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 39 mins,1611761400,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 44 mins,1611761400,22.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",42 mins,1611761400,2.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",55 mins,1611761400,8.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",49 mins,1611761400,10.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",35 mins,1611761400,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",14 mins,1611761400,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",52 mins,1611761400,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 17 mins,1611761400,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 9 mins,1611761400,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 2 mins,1611761400,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 25 mins,1611761400,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 35 mins,1611763200,18.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 16 mins,1611763200,11.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 32 mins,1611763200,15.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 42 mins,1611763200,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 35 mins,1611763200,19.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 16 mins,1611763200,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 15 mins,1611763200,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 11 mins,1611763200,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 27 mins,1611763200,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 23 mins,1611763200,20.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 24 mins,1611763200,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 33 mins,1611763200,17.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 16 mins,1611763200,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 35 mins,1611763200,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 36 mins,1611763200,22.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",35 mins,1611763200,3.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",54 mins,1611763200,10.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",58 mins,1611763200,7.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611763200,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611763200,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",49 mins,1611763200,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 17 mins,1611763200,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 4 mins,1611763200,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 4 mins,1611763200,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 18 mins,1611763200,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 33 mins,1611765000,18.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 14 mins,1611765000,15.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 30 mins,1611765000,15.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 39 mins,1611765000,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 39 mins,1611765000,19.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 12 mins,1611765000,16.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 16 mins,1611765000,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 5 mins,1611765000,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 23 mins,1611765000,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 25 mins,1611765000,20.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 26 mins,1611765000,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 32 mins,1611765000,17.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 16 mins,1611765000,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 37 mins,1611765000,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 36 mins,1611765000,22.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",29 mins,1611765000,3.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",49 mins,1611765000,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",58 mins,1611765000,7.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611765000,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611765000,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",53 mins,1611765000,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 21 mins,1611765000,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 8 mins,1611765000,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 8 mins,1611765000,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 22 mins,1611765000,11.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 31 mins,1611766800,18.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 15 mins,1611766800,11.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 27 mins,1611766800,15.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 37 mins,1611766800,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 36 mins,1611766800,19.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 16 mins,1611766800,16.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 18 mins,1611766800,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 9 mins,1611766800,13.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 25 mins,1611766800,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 27 mins,1611766800,20.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 23 mins,1611766800,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 32 mins,1611766800,18.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 16 mins,1611766800,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 29 mins,1611766800,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 36 mins,1611766800,22.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",31 mins,1611766800,3.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",49 mins,1611766800,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",58 mins,1611766800,7.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",28 mins,1611766800,4.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",15 mins,1611766800,0.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",53 mins,1611766800,6.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 21 mins,1611766800,12.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1 hour 8 mins,1611766800,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 8 mins,1611766800,10.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 24 mins,1611766800,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 34 mins,1611768600,19.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 14 mins,1611768600,15.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1 hour 30 mins,1611768600,16.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 43 mins,1611768600,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 35 mins,1611768600,19.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 18 mins,1611768600,16.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 18 mins,1611768600,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1 hour 7 mins,1611768600,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 25 mins,1611768600,20.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 27 mins,1611768600,20.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1 hour 25 mins,1611768600,18.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1 hour 31 mins,1611768600,17.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1 hour 16 mins,1611768600,14.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1 hour 31 mins,1611768600,20.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1 hour 36 mins,1611768600,22.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",38 mins,1611768600,2.9 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",50 mins,1611768600,10.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",59 mins,1611768600,7.7 mi
