origins,destinations,durations,departure_times,distance
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611759600,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 21 mins,1611759600,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 39 mins,1611759600,29.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611759600,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 28 mins,1611759600,20.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 27 mins,1611759600,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 5 mins,1611759600,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 26 mins,1611759600,25.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 39 mins,1611759600,18.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 8 mins,1611759600,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 3 mins,1611759600,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 35 mins,1611761400,12.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 56 mins,1611761400,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",56 mins,1611761400,6.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 31 mins,1611761400,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 32 mins,1611761400,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",51 mins,1611761400,5.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",52 mins,1611761400,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 6 mins,1611761400,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 34 mins,1611761400,17.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",51 mins,1611761400,11.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611761400,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",47 mins,1611761400,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 20 mins,1611761400,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 35 mins,1611761400,21.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611761400,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 23 mins,1611761400,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 59 mins,1611761400,29.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611761400,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 36 mins,1611761400,20.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 23 mins,1611761400,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 9 mins,1611761400,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 23 mins,1611761400,32.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 36 mins,1611761400,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 59 mins,1611761400,24.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 1 min,1611761400,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 35 mins,1611763200,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 57 mins,1611763200,21.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",55 mins,1611763200,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 32 mins,1611763200,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 24 mins,1611763200,18.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",50 mins,1611763200,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",52 mins,1611763200,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611763200,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 36 mins,1611763200,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",54 mins,1611763200,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611763200,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",48 mins,1611763200,8.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 11 mins,1611763200,13.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 35 mins,1611763200,21.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611763200,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 17 mins,1611763200,17.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 41 mins,1611763200,29.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611763200,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611763200,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 24 mins,1611763200,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 9 mins,1611763200,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 19 mins,1611763200,31.9 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 34 mins,1611763200,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 12 mins,1611763200,24.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 1 min,1611763200,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 37 mins,1611765000,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 8 mins,1611765000,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",55 mins,1611765000,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 33 mins,1611765000,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 28 mins,1611765000,18.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",52 mins,1611765000,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",54 mins,1611765000,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611765000,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 34 mins,1611765000,17.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",49 mins,1611765000,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611765000,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",48 mins,1611765000,8.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 28 mins,1611765000,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 12 mins,1611765000,28.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611765000,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 19 mins,1611765000,17.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 45 mins,1611765000,29.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611765000,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 30 mins,1611765000,20.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 24 mins,1611765000,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 5 mins,1611765000,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 33 mins,1611765000,32.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 43 mins,1611765000,18.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 8 mins,1611765000,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 3 mins,1611765000,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 31 mins,1611766800,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 41 mins,1611766800,19.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 10 mins,1611766800,6.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 31 mins,1611766800,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 24 mins,1611766800,18.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",51 mins,1611766800,5.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",54 mins,1611766800,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611766800,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 38 mins,1611766800,17.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",50 mins,1611766800,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611766800,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",47 mins,1611766800,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 9 mins,1611766800,13.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611766800,20.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611766800,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 24 mins,1611766800,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 51 mins,1611766800,29.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",56 mins,1611766800,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611766800,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 27 mins,1611766800,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 5 mins,1611766800,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 27 mins,1611766800,25.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 37 mins,1611766800,18.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 13 mins,1611766800,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 3 mins,1611766800,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 30 mins,1611768600,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 55 mins,1611768600,19.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",53 mins,1611768600,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 41 mins,1611768600,9.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 30 mins,1611768600,18.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",53 mins,1611768600,5.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 2 mins,1611768600,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611768600,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 43 mins,1611768600,17.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",53 mins,1611768600,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611768600,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",49 mins,1611768600,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 27 mins,1611768600,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 9 mins,1611768600,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611768600,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 16 mins,1611768600,17.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 39 mins,1611768600,29.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611768600,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 34 mins,1611768600,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 27 mins,1611768600,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 11 mins,1611768600,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 15 mins,1611768600,33.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 41 mins,1611768600,18.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 15 mins,1611768600,24.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",1 hour 57 mins,1611768600,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 36 mins,1611770400,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 54 mins,1611770400,20.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",53 mins,1611770400,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 36 mins,1611770400,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 25 mins,1611770400,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",49 mins,1611770400,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",56 mins,1611770400,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611770400,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 46 mins,1611770400,18.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",52 mins,1611770400,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611770400,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",44 mins,1611770400,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 9 mins,1611770400,13.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 44 mins,1611770400,20.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611770400,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 19 mins,1611770400,17.8 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 39 mins,1611770400,29.7 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611770400,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 29 mins,1611770400,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 17 mins,1611770400,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 12 mins,1611770400,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 25 mins,1611770400,31.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 42 mins,1611770400,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 17 mins,1611770400,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",1 hour 57 mins,1611770400,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 37 mins,1611772200,12.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 43 mins,1611772200,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",54 mins,1611772200,6.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 35 mins,1611772200,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 25 mins,1611772200,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611772200,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",58 mins,1611772200,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611772200,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 47 mins,1611772200,18.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 18 mins,1611772200,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",56 mins,1611772200,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",44 mins,1611772200,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 25 mins,1611772200,16.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 11 mins,1611772200,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",47 mins,1611772200,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 23 mins,1611772200,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 49 mins,1611772200,29.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611772200,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 31 mins,1611772200,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",1 hour 17 mins,1611772200,28.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 11 mins,1611772200,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 19 mins,1611772200,31.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 45 mins,1611772200,18.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 7 mins,1611772200,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 4 mins,1611772200,30.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 36 mins,1611774000,12.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 51 mins,1611774000,18.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",56 mins,1611774000,6.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 21 mins,1611774000,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",1 hour 18 mins,1611774000,18.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",52 mins,1611774000,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 2 mins,1611774000,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611774000,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 33 mins,1611774000,17.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",54 mins,1611774000,11.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",57 mins,1611774000,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",49 mins,1611774000,6.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 9 mins,1611774000,13.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 32 mins,1611774000,20.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",49 mins,1611774000,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 26 mins,1611774000,17.3 mi
