origins,destinations,durations,departure_times,distance
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 2 mins,1611604800,10.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 7 mins,1611604800,27.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 36 mins,1611604800,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",47 mins,1611604800,4.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",58 mins,1611604800,7.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 28 mins,1611604800,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 27 mins,1611604800,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 13 mins,1611604800,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 19 mins,1611604800,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 14 mins,1611604800,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",56 mins,1611604800,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 4 mins,1611604800,23.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 56 mins,1611604800,24.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 40 mins,1611604800,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 15 mins,1611604800,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 32 mins,1611604800,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",33 mins,1611606600,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",39 mins,1611606600,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 29 mins,1611606600,11.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 44 mins,1611606600,18.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",44 mins,1611606600,6.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 39 mins,1611606600,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 14 mins,1611606600,6.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",33 mins,1611606600,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",53 mins,1611606600,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 2 mins,1611606600,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 5 mins,1611606600,27.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 28 mins,1611606600,12.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",44 mins,1611606600,4.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",57 mins,1611606600,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 22 mins,1611606600,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 24 mins,1611606600,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 11 mins,1611606600,19.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 20 mins,1611606600,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 14 mins,1611606600,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",58 mins,1611606600,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 8 mins,1611606600,23.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 59 mins,1611606600,24.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 37 mins,1611606600,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 14 mins,1611606600,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 36 mins,1611606600,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",35 mins,1611608400,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",42 mins,1611608400,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 22 mins,1611608400,11.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 39 mins,1611608400,18.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",44 mins,1611608400,5.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 40 mins,1611608400,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 18 mins,1611608400,6.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",34 mins,1611608400,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",54 mins,1611608400,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 0 mins,1611608400,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 55 mins,1611608400,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 29 mins,1611608400,9.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",47 mins,1611608400,4.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",57 mins,1611608400,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 20 mins,1611608400,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 24 mins,1611608400,19.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 12 mins,1611608400,19.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 24 mins,1611608400,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 12 mins,1611608400,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",56 mins,1611608400,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 5 mins,1611608400,23.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 57 mins,1611608400,24.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 36 mins,1611608400,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 11 mins,1611608400,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 35 mins,1611608400,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",37 mins,1611610200,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",38 mins,1611610200,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 26 mins,1611610200,11.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 47 mins,1611610200,18.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",43 mins,1611610200,6.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 40 mins,1611610200,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 7 mins,1611610200,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",34 mins,1611610200,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",54 mins,1611610200,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 3 mins,1611610200,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 59 mins,1611610200,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 33 mins,1611610200,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",47 mins,1611610200,4.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",57 mins,1611610200,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 19 mins,1611610200,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 20 mins,1611610200,19.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 15 mins,1611610200,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 23 mins,1611610200,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 18 mins,1611610200,17.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",58 mins,1611610200,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 7 mins,1611610200,23.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",2 hours 4 mins,1611610200,24.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 38 mins,1611610200,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 15 mins,1611610200,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 35 mins,1611610200,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",33 mins,1611612000,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",41 mins,1611612000,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 21 mins,1611612000,11.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 43 mins,1611612000,14.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",42 mins,1611612000,6.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 41 mins,1611612000,13.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 11 mins,1611612000,9.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",34 mins,1611612000,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",54 mins,1611612000,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 1 min,1611612000,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 55 mins,1611612000,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 23 mins,1611612000,12.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",47 mins,1611612000,4.4 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",57 mins,1611612000,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 19 mins,1611612000,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 21 mins,1611612000,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 15 mins,1611612000,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 24 mins,1611612000,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 17 mins,1611612000,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",56 mins,1611612000,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 4 mins,1611612000,23.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",2 hours 2 mins,1611612000,22.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 30 mins,1611612000,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 3 mins,1611612000,7.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 32 mins,1611612000,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",30 mins,1611613800,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",39 mins,1611613800,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 19 mins,1611613800,11.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 41 mins,1611613800,14.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",42 mins,1611613800,6.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 39 mins,1611613800,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 16 mins,1611613800,6.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",31 mins,1611613800,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",54 mins,1611613800,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 2 mins,1611613800,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 56 mins,1611613800,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 32 mins,1611613800,8.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",47 mins,1611613800,4.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",56 mins,1611613800,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 19 mins,1611613800,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 21 mins,1611613800,19.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 16 mins,1611613800,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 24 mins,1611613800,18.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 12 mins,1611613800,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",57 mins,1611613800,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 7 mins,1611613800,23.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",2 hours 9 mins,1611613800,22.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 35 mins,1611613800,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 11 mins,1611613800,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 38 mins,1611613800,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",32 mins,1611615600,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",39 mins,1611615600,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 26 mins,1611615600,11.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 45 mins,1611615600,15.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",44 mins,1611615600,5.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 41 mins,1611615600,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 14 mins,1611615600,6.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",32 mins,1611615600,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",55 mins,1611615600,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 1 min,1611615600,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 50 mins,1611615600,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 20 mins,1611615600,9.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",46 mins,1611615600,5.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",56 mins,1611615600,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 18 mins,1611615600,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 30 mins,1611615600,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 15 mins,1611615600,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 21 mins,1611615600,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 17 mins,1611615600,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",56 mins,1611615600,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 59 mins,1611615600,23.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 52 mins,1611615600,24.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 36 mins,1611615600,11.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 12 mins,1611615600,8.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 32 mins,1611615600,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",34 mins,1611617400,3.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",37 mins,1611617400,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 22 mins,1611617400,11.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 41 mins,1611617400,14.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","374 Stockholm St, Brooklyn, NY 11237, USA",43 mins,1611617400,5.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 31 mins,1611617400,13.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 10 mins,1611617400,6.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","82-68 164th Pl, Jamaica, NY 11432, USA",32 mins,1611617400,2.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",52 mins,1611617400,5.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","374 Stockholm St, Brooklyn, NY 11237, USA",59 mins,1611617400,10.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 56 mins,1611617400,15.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 29 mins,1611617400,9.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","82-68 164th Pl, Jamaica, NY 11432, USA",44 mins,1611617400,4.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",55 mins,1611617400,7.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 22 mins,1611617400,12.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",1 hour 20 mins,1611617400,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 13 mins,1611617400,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 18 mins,1611617400,18.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 18 mins,1611617400,17.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","374 Stockholm St, Brooklyn, NY 11237, USA",54 mins,1611617400,13.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",2 hours 4 mins,1611617400,23.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",1 hour 50 mins,1611617400,24.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 21 mins,1611617400,10.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",57 mins,1611617400,7.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","374 Stockholm St, Brooklyn, NY 11237, USA",1 hour 31 mins,1611617400,17.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","3201 Kings Hwy, Brooklyn, NY 11234, USA",29 mins,1611662400,3.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","365 Montauk Ave., Brooklyn, NY 11208, USA",40 mins,1611662400,3.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","82-68 164th Pl, Jamaica, NY 11432, USA",1 hour 23 mins,1611662400,11.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4500 Parsons Blvd, Flushing, NY 11355, USA",1 hour 43 mins,1611662400,14.7 mi
