origins,destinations,departure_times,travel_time,departure_dt,hour,date
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609884000,119,2021-01-05 17:00:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609884000,108,2021-01-05 17:00:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609884000,81,2021-01-05 17:00:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609884000,87,2021-01-05 17:00:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609884000,69,2021-01-05 17:00:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609884000,44,2021-01-05 17:00:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609884000,7,2021-01-05 17:00:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609884000,55,2021-01-05 17:00:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609884000,37,2021-01-05 17:00:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609884000,48,2021-01-05 17:00:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609884000,56,2021-01-05 17:00:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609884000,77,2021-01-05 17:00:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609884000,78,2021-01-05 17:00:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609884000,62,2021-01-05 17:00:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609885800,124,2021-01-05 17:30:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609885800,118,2021-01-05 17:30:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609885800,98,2021-01-05 17:30:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609885800,85,2021-01-05 17:30:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609885800,85,2021-01-05 17:30:00-05:00,17,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609885800,108,2021-01-05 17:30:00-05:00,17,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609885800,101,2021-01-05 17:30:00-05:00,17,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609885800,94,2021-01-05 17:30:00-05:00,17,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609885800,66,2021-01-05 17:30:00-05:00,17,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609885800,82,2021-01-05 17:30:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609885800,125,2021-01-05 17:30:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609885800,115,2021-01-05 17:30:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609885800,113,2021-01-05 17:30:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609885800,81,2021-01-05 17:30:00-05:00,17,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609885800,104,2021-01-05 17:30:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609885800,66,2021-01-05 17:30:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609885800,44,2021-01-05 17:30:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609885800,9,2021-01-05 17:30:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609885800,56,2021-01-05 17:30:00-05:00,17,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609885800,34,2021-01-05 17:30:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609885800,42,2021-01-05 17:30:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609885800,54,2021-01-05 17:30:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609885800,74,2021-01-05 17:30:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609885800,79,2021-01-05 17:30:00-05:00,17,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609885800,59,2021-01-05 17:30:00-05:00,17,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609887600,118,2021-01-05 18:00:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609887600,105,2021-01-05 18:00:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609887600,97,2021-01-05 18:00:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609887600,79,2021-01-05 18:00:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609887600,84,2021-01-05 18:00:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609887600,109,2021-01-05 18:00:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609887600,107,2021-01-05 18:00:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609887600,86,2021-01-05 18:00:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609887600,70,2021-01-05 18:00:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609887600,82,2021-01-05 18:00:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609887600,125,2021-01-05 18:00:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609887600,115,2021-01-05 18:00:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609887600,104,2021-01-05 18:00:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609887600,77,2021-01-05 18:00:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609887600,93,2021-01-05 18:00:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609887600,65,2021-01-05 18:00:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609887600,47,2021-01-05 18:00:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609887600,6,2021-01-05 18:00:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609887600,55,2021-01-05 18:00:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609887600,35,2021-01-05 18:00:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609887600,42,2021-01-05 18:00:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609887600,53,2021-01-05 18:00:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609887600,73,2021-01-05 18:00:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609887600,80,2021-01-05 18:00:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609887600,62,2021-01-05 18:00:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609889400,120,2021-01-05 18:30:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609889400,116,2021-01-05 18:30:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609889400,95,2021-01-05 18:30:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609889400,82,2021-01-05 18:30:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609889400,83,2021-01-05 18:30:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609889400,104,2021-01-05 18:30:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609889400,101,2021-01-05 18:30:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609889400,87,2021-01-05 18:30:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609889400,65,2021-01-05 18:30:00-05:00,18,2021-01-05
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609889400,79,2021-01-05 18:30:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609889400,111,2021-01-05 18:30:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609889400,120,2021-01-05 18:30:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609889400,104,2021-01-05 18:30:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609889400,76,2021-01-05 18:30:00-05:00,18,2021-01-05
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609889400,89,2021-01-05 18:30:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609889400,65,2021-01-05 18:30:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609889400,45,2021-01-05 18:30:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609889400,6,2021-01-05 18:30:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609889400,53,2021-01-05 18:30:00-05:00,18,2021-01-05
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609889400,35,2021-01-05 18:30:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609889400,42,2021-01-05 18:30:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609889400,57,2021-01-05 18:30:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609889400,79,2021-01-05 18:30:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609889400,78,2021-01-05 18:30:00-05:00,18,2021-01-05
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609889400,58,2021-01-05 18:30:00-05:00,18,2021-01-05
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609934400,136,2021-01-06 07:00:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609934400,131,2021-01-06 07:00:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609934400,102,2021-01-06 07:00:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609934400,98,2021-01-06 07:00:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609934400,84,2021-01-06 07:00:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609934400,113,2021-01-06 07:00:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609934400,107,2021-01-06 07:00:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609934400,93,2021-01-06 07:00:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609934400,68,2021-01-06 07:00:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609934400,86,2021-01-06 07:00:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609934400,132,2021-01-06 07:00:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609934400,119,2021-01-06 07:00:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609934400,106,2021-01-06 07:00:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609934400,81,2021-01-06 07:00:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609934400,102,2021-01-06 07:00:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609934400,65,2021-01-06 07:00:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609934400,42,2021-01-06 07:00:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609934400,9,2021-01-06 07:00:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609934400,56,2021-01-06 07:00:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609934400,38,2021-01-06 07:00:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609934400,44,2021-01-06 07:00:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609934400,56,2021-01-06 07:00:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609934400,80,2021-01-06 07:00:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609934400,77,2021-01-06 07:00:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609934400,58,2021-01-06 07:00:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609936200,122,2021-01-06 07:30:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609936200,122,2021-01-06 07:30:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609936200,101,2021-01-06 07:30:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609936200,88,2021-01-06 07:30:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609936200,99,2021-01-06 07:30:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609936200,118,2021-01-06 07:30:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609936200,106,2021-01-06 07:30:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609936200,94,2021-01-06 07:30:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609936200,71,2021-01-06 07:30:00-05:00,7,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609936200,85,2021-01-06 07:30:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609936200,130,2021-01-06 07:30:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609936200,117,2021-01-06 07:30:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609936200,105,2021-01-06 07:30:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609936200,77,2021-01-06 07:30:00-05:00,7,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609936200,93,2021-01-06 07:30:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609936200,65,2021-01-06 07:30:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609936200,48,2021-01-06 07:30:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609936200,6,2021-01-06 07:30:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609936200,54,2021-01-06 07:30:00-05:00,7,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609936200,35,2021-01-06 07:30:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609936200,47,2021-01-06 07:30:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609936200,58,2021-01-06 07:30:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609936200,77,2021-01-06 07:30:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609936200,81,2021-01-06 07:30:00-05:00,7,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609936200,60,2021-01-06 07:30:00-05:00,7,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609938000,129,2021-01-06 08:00:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609938000,124,2021-01-06 08:00:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609938000,110,2021-01-06 08:00:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609938000,80,2021-01-06 08:00:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609938000,99,2021-01-06 08:00:00-05:00,8,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609938000,111,2021-01-06 08:00:00-05:00,8,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609938000,101,2021-01-06 08:00:00-05:00,8,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609938000,97,2021-01-06 08:00:00-05:00,8,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1609938000,69,2021-01-06 08:00:00-05:00,8,2021-01-06
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1609938000,84,2021-01-06 08:00:00-05:00,8,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609938000,125,2021-01-06 08:00:00-05:00,8,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609938000,123,2021-01-06 08:00:00-05:00,8,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609938000,105,2021-01-06 08:00:00-05:00,8,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1609938000,81,2021-01-06 08:00:00-05:00,8,2021-01-06
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1609938000,94,2021-01-06 08:00:00-05:00,8,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609938000,69,2021-01-06 08:00:00-05:00,8,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609938000,46,2021-01-06 08:00:00-05:00,8,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609938000,9,2021-01-06 08:00:00-05:00,8,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1609938000,53,2021-01-06 08:00:00-05:00,8,2021-01-06
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1609938000,32,2021-01-06 08:00:00-05:00,8,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609938000,46,2021-01-06 08:00:00-05:00,8,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609938000,55,2021-01-06 08:00:00-05:00,8,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609938000,74,2021-01-06 08:00:00-05:00,8,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1609938000,82,2021-01-06 08:00:00-05:00,8,2021-01-06
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1609938000,64,2021-01-06 08:00:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1609939800,135,2021-01-06 08:30:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1609939800,134,2021-01-06 08:30:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1609939800,102,2021-01-06 08:30:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1609939800,96,2021-01-06 08:30:00-05:00,8,2021-01-06
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1609939800,96,2021-01-06 08:30:00-05:00,8,2021-01-06
